@relation TestUser1

@attribute FeatureName1AccX numeric
@attribute FeatureName2AccX numeric
@attribute FeatureName3AccX numeric
@attribute FeatureName1AccY numeric
@attribute FeatureName2AccY numeric
@attribute FeatureName3AccY numeric
@attribute FeatureName1AccZ numeric
@attribute FeatureName2AccZ numeric
@attribute FeatureName3AccZ numeric
@attribute FeatureName1GyrX numeric
@attribute FeatureName2GyrX numeric
@attribute FeatureName3GyrX numeric
@attribute FeatureName1GyrY numeric
@attribute FeatureName2GyrY numeric
@attribute FeatureName3GyrY numeric
@attribute FeatureName1GyrZ numeric
@attribute FeatureName2GyrZ numeric
@attribute FeatureName3GyrZ numeric
@attribute class {1, 0}

@data
-0.137673, -0.849616, 0.229050, 0.037170, -0.300961, 0.420813, 0.041250, -0.506041, 0.580615, 5.592098, 3.700568, 6.027186, -1.197677, -2.350555, 2.369704, 8.470546, 7.645287, 10.709146, 0
-0.136934, -0.849616, 0.229050, 0.038566, -0.300961, 0.420813, 0.040692, -0.506041, 0.580615, 5.593084, 3.700568, 6.027186, -1.199776, -2.350555, 2.369704, 8.474210, 7.645287, 10.709146, 0
-0.136562, -0.849616, 0.229050, 0.040134, -0.300961, 0.420813, 0.039652, -0.506041, 0.580615, 5.591164, 3.700568, 6.027186, -1.200386, -2.350555, 2.369704, 8.481773, 7.645287, 10.709146, 0
-0.135823, -0.849616, 0.229050, 0.041785, -0.300961, 0.420813, 0.038189, -0.506041, 0.580615, 5.587378, 3.700568, 6.027186, -1.200527, -2.350555, 2.369704, 8.491088, 7.645287, 10.709146, 0
-0.134171, -0.849616, 0.229050, 0.043499, -0.300961, 0.420813, 0.036813, -0.506041, 0.580615, 5.585555, 3.700568, 6.027186, -1.203214, -2.350555, 2.369704, 8.502907, 7.645287, 10.709146, 0
-0.132005, -0.849616, 0.229050, 0.045362, -0.300961, 0.420813, 0.035815, -0.506041, 0.580615, 5.587818, 3.700568, 6.046335, -1.209557, -2.379278, 2.369704, 8.515429, 7.645287, 10.709146, 0
-0.130195, -0.849616, 0.229050, 0.047159, -0.300961, 0.420813, 0.034575, -0.506041, 0.580615, 5.585527, 3.700568, 6.046335, -1.222384, -2.886730, 2.369704, 8.532162, 7.645287, 10.766593, 0
-0.129453, -0.849616, 0.229050, 0.048517, -0.300961, 0.420813, 0.032911, -0.506041, 0.580615, 5.588165, 3.700568, 6.180379, -1.227831, -2.886730, 2.369704, 8.532745, 7.645287, 10.766593, 0
-0.130396, -0.849616, 0.229050, 0.048923, -0.300961, 0.420813, 0.031223, -0.506041, 0.580615, 5.591167, 3.700568, 6.180379, -1.233392, -2.886730, 2.369704, 8.528202, 7.645287, 10.766593, 0
-0.133056, -0.849616, 0.229050, 0.048149, -0.300961, 0.420813, 0.029851, -0.506041, 0.580615, 5.594229, 3.700568, 6.266550, -1.241182, -2.886730, 2.369704, 8.519965, 7.300602, 10.766593, 0
-0.136751, -0.849616, 0.229050, 0.046433, -0.300961, 0.420813, 0.029379, -0.506041, 0.580615, 5.599651, 3.700568, 6.285699, -1.249928, -2.886730, 2.369704, 8.509869, 7.214431, 10.766593, 0
-0.141781, -0.865596, 0.229050, 0.043752, -0.356892, 0.420813, 0.029276, -0.506041, 0.580615, 5.604343, 3.700568, 6.285699, -1.260587, -2.886730, 2.369704, 8.499307, 7.156984, 10.766593, 0
-0.147792, -0.910873, 0.229050, 0.039984, -0.484734, 0.420813, 0.029893, -0.506041, 0.580615, 5.610525, 3.700568, 6.438892, -1.273553, -3.039923, 2.369704, 8.489231, 7.156984, 10.766593, 0
-0.153578, -0.910873, 0.229050, 0.035693, -0.516694, 0.420813, 0.030664, -0.506041, 0.580615, 5.617003, 3.700568, 6.438892, -1.287401, -3.039923, 2.369704, 8.479133, 7.137835, 10.766593, 0
-0.158625, -0.910873, 0.229050, 0.031332, -0.524684, 0.420813, 0.030367, -0.506041, 0.580615, 5.623035, 3.700568, 6.438892, -1.300525, -3.039923, 2.369704, 8.468250, 6.965493, 10.766593, 0
-0.162850, -0.910873, 0.229050, 0.027018, -0.527348, 0.420813, 0.029983, -0.506041, 0.580615, 5.627860, 3.700568, 6.438892, -1.312108, -3.039923, 2.369704, 8.456081, 6.860173, 10.766593, 0
-0.166293, -0.910873, 0.229050, 0.022860, -0.527348, 0.420813, 0.029416, -0.506041, 0.580615, 5.630858, 3.700568, 6.438892, -1.321849, -3.039923, 2.369704, 8.444276, 6.831449, 10.766593, 0
-0.168667, -0.910873, 0.229050, 0.019160, -0.527348, 0.420813, 0.028541, -0.506041, 0.580615, 5.632261, 3.700568, 6.438892, -1.329906, -3.039923, 2.369704, 8.433748, 6.831449, 10.766593, 0
-0.169935, -0.910873, 0.229050, 0.015871, -0.527348, 0.420813, 0.027651, -0.506041, 0.580615, 5.631931, 3.700568, 6.438892, -1.338262, -3.039923, 2.369704, 8.424090, 6.831449, 10.766593, 0
-0.170212, -0.910873, 0.229050, 0.013037, -0.527348, 0.420813, 0.026734, -0.506041, 0.580615, 5.630540, 3.700568, 6.438892, -1.348984, -3.039923, 2.369704, 8.414534, 6.831449, 10.766593, 0
-0.169514, -0.910873, 0.229050, 0.010812, -0.527348, 0.420813, 0.025731, -0.506041, 0.580615, 5.628884, 3.700568, 6.438892, -1.360231, -3.039923, 2.369704, 8.407250, 6.831449, 10.766593, 0
-0.168081, -0.910873, 0.229050, 0.009422, -0.527348, 0.420813, 0.024637, -0.506041, 0.580615, 5.627764, 3.700568, 6.438892, -1.369751, -3.039923, 2.369704, 8.402457, 6.831449, 10.766593, 0
-0.166688, -0.910873, 0.229050, 0.008679, -0.527348, 0.420813, 0.023348, -0.506041, 0.580615, 5.626828, 3.700568, 6.438892, -1.377681, -3.039923, 2.369704, 8.398790, 6.831449, 10.766593, 0
-0.165825, -0.910873, 0.229050, 0.008476, -0.527348, 0.420813, 0.021777, -0.506041, 0.580615, 5.625376, 3.700568, 6.438892, -1.385914, -3.039923, 2.369704, 8.396351, 6.831449, 10.766593, 0
-0.164921, -0.910873, 0.229050, 0.008639, -0.527348, 0.420813, 0.020068, -0.506041, 0.580615, 5.623681, 3.700568, 6.438892, -1.394084, -3.039923, 2.369704, 8.393934, 6.831449, 10.766593, 0
-0.163136, -0.910873, 0.229050, 0.009159, -0.527348, 0.420813, 0.018559, -0.506041, 0.580615, 5.622643, 3.700568, 6.438892, -1.402287, -3.039923, 2.369704, 8.391441, 6.831449, 10.766593, 0
-0.160639, -0.910873, 0.229050, 0.009931, -0.527348, 0.420813, 0.017384, -0.506041, 0.580615, 5.622401, 3.700568, 6.438892, -1.409799, -3.039923, 2.369704, 8.389298, 6.831449, 10.766593, 0
-0.158363, -0.910873, 0.229050, 0.010763, -0.527348, 0.420813, 0.016554, -0.506041, 0.580615, 5.623126, 3.700568, 6.438892, -1.416023, -3.039923, 2.369704, 8.387376, 6.831449, 10.766593, 0
-0.156801, -0.910873, 0.229050, 0.011659, -0.527348, 0.420813, 0.015890, -0.506041, 0.580615, 5.624367, 3.700568, 6.438892, -1.421121, -3.039923, 2.369704, 8.385697, 6.831449, 10.766593, 0
-0.155824, -0.910873, 0.229050, 0.012561, -0.527348, 0.420813, 0.015362, -0.506041, 0.580615, 5.625202, 3.700568, 6.438892, -1.426482, -3.039923, 2.369704, 8.384001, 6.831449, 10.766593, 0
-0.155064, -0.910873, 0.229050, 0.013358, -0.527348, 0.420813, 0.015067, -0.506041, 0.580615, 5.626158, 3.700568, 6.438892, -1.432860, -3.039923, 2.369704, 8.382102, 6.831449, 10.766593, 0
-0.154112, -0.910873, 0.229050, 0.014121, -0.527348, 0.420813, 0.014985, -0.506041, 0.580615, 5.628963, 3.700568, 6.438892, -1.439994, -3.039923, 2.369704, 8.380230, 6.831449, 10.766593, 0
-0.152724, -0.910873, 0.229050, 0.014867, -0.527348, 0.420813, 0.015054, -0.506041, 0.580615, 5.633789, 3.700568, 6.438892, -1.447280, -3.039923, 2.369704, 8.379183, 6.831449, 10.766593, 0
-0.151218, -0.910873, 0.229050, 0.015618, -0.527348, 0.420813, 0.015194, -0.506041, 0.580615, 5.639605, 3.700568, 6.534637, -1.454767, -3.039923, 2.369704, 8.378841, 6.831449, 10.766593, 0
-0.149815, -0.910873, 0.229050, 0.016448, -0.527348, 0.420813, 0.015361, -0.506041, 0.580615, 5.645316, 3.700568, 6.534637, -1.462411, -3.039923, 2.369704, 8.378387, 6.831449, 10.766593, 0
-0.148620, -0.910873, 0.229050, 0.017303, -0.527348, 0.420813, 0.015419, -0.506041, 0.580615, 5.650938, 3.700568, 6.534637, -1.470466, -3.039923, 2.369704, 8.377657, 6.831449, 10.766593, 0
-0.147345, -0.910873, 0.229050, 0.018171, -0.527348, 0.420813, 0.015334, -0.506041, 0.580615, 5.656612, 3.700568, 6.534637, -1.478070, -3.039923, 2.369704, 8.376132, 6.831449, 10.766593, 0
-0.145674, -0.910873, 0.229050, 0.019042, -0.527348, 0.420813, 0.015306, -0.506041, 0.580615, 5.662122, 3.700568, 6.534637, -1.484203, -3.039923, 2.369704, 8.375185, 6.831449, 10.766593, 0
-0.143682, -0.910873, 0.229050, 0.019986, -0.527348, 0.420813, 0.015490, -0.506041, 0.580615, 5.667397, 3.700568, 6.534637, -1.488315, -3.039923, 2.369704, 8.374112, 6.831449, 10.766593, 0
-0.141893, -0.910873, 0.229050, 0.020941, -0.527348, 0.420813, 0.015750, -0.506041, 0.580615, 5.673265, 3.700568, 6.630383, -1.492211, -3.039923, 2.369704, 8.372690, 6.831449, 10.766593, 0
-0.140640, -0.910873, 0.229050, 0.021729, -0.527348, 0.420813, 0.015953, -0.506041, 0.580615, 5.679492, 3.700568, 6.697405, -1.498120, -3.039923, 2.369704, 8.370640, 6.831449, 10.766593, 0
-0.139853, -0.910873, 0.229050, 0.022273, -0.527348, 0.420813, 0.015946, -0.506041, 0.580615, 5.686492, 3.700568, 6.802725, -1.505695, -3.039923, 2.369704, 8.368444, 6.831449, 10.766593, 0
-0.139380, -0.910873, 0.229050, 0.022540, -0.527348, 0.420813, 0.015874, -0.506041, 0.580615, 5.692395, 3.700568, 6.802725, -1.513677, -3.039923, 2.369704, 8.366128, 6.831449, 10.766593, 0
-0.139025, -0.910873, 0.229050, 0.022589, -0.527348, 0.420813, 0.015848, -0.506041, 0.580615, 5.696735, 3.700568, 6.802725, -1.520873, -3.039923, 2.369704, 8.363879, 6.831449, 10.766593, 0
-0.138809, -0.910873, 0.229050, 0.022457, -0.527348, 0.420813, 0.015697, -0.506041, 0.580615, 5.700330, 3.700568, 6.802725, -1.526658, -3.039923, 2.369704, 8.361609, 6.831449, 10.766593, 0
-0.138703, -0.910873, 0.229050, 0.022057, -0.527348, 0.420813, 0.015297, -0.506041, 0.580615, 5.703012, 3.700568, 6.802725, -1.530743, -3.039923, 2.369704, 8.359922, 6.831449, 10.766593, 0
-0.138405, -0.910873, 0.229050, 0.021493, -0.527348, 0.420813, 0.014712, -0.506041, 0.580615, 5.703961, 3.700568, 6.802725, -1.533569, -3.039923, 2.369704, 8.358304, 6.831449, 10.766593, 0
-0.137724, -0.910873, 0.229050, 0.020827, -0.527348, 0.420813, 0.014025, -0.506041, 0.580615, 5.704065, 3.700568, 6.802725, -1.537228, -3.039923, 2.369704, 8.356183, 6.831449, 10.766593, 0
-0.136631, -0.910873, 0.229050, 0.020117, -0.527348, 0.420813, 0.013379, -0.506041, 0.580615, 5.704689, 3.700568, 6.802725, -1.541918, -3.039923, 2.369704, 8.353189, 6.831449, 10.766593, 0
-0.135231, -0.910873, 0.229050, 0.019405, -0.527348, 0.420813, 0.012640, -0.506041, 0.580615, 5.706091, 3.700568, 6.802725, -1.547137, -3.039923, 2.369704, 8.350080, 6.831449, 10.766593, 0
-0.133854, -0.910873, 0.229050, 0.018718, -0.527348, 0.420813, 0.011784, -0.506041, 0.580615, 5.707617, 3.700568, 6.802725, -1.552737, -3.039923, 2.369704, 8.347324, 6.831449, 10.766593, 0
-0.132733, -0.910873, 0.229050, 0.018172, -0.527348, 0.420813, 0.010854, -0.506041, 0.580615, 5.708127, 3.700568, 6.802725, -1.559313, -3.039923, 2.369704, 8.346017, 6.831449, 10.766593, 0
-0.132084, -0.910873, 0.229050, 0.017780, -0.527348, 0.420813, 0.009697, -0.506041, 0.580615, 5.707857, 3.700568, 6.802725, -1.565579, -3.039923, 2.369704, 8.345279, 6.831449, 10.766593, 0
-0.131966, -0.910873, 0.229050, 0.017371, -0.527348, 0.420813, 0.008236, -0.506041, 0.580615, 5.707063, 3.700568, 6.802725, -1.570750, -3.039923, 2.369704, 8.344528, 6.831449, 10.766593, 0
-0.131840, -0.910873, 0.229050, 0.016985, -0.527348, 0.420813, 0.006754, -0.506041, 0.580615, 5.706062, 3.700568, 6.802725, -1.576280, -3.039923, 2.369704, 8.343511, 6.831449, 10.766593, 0
-0.131240, -0.910873, 0.229050, 0.016696, -0.527348, 0.420813, 0.005510, -0.506041, 0.580615, 5.705311, 3.700568, 6.802725, -1.582006, -3.039923, 2.369704, 8.342122, 6.831449, 10.766593, 0
-0.130173, -0.910873, 0.229050, 0.016507, -0.527348, 0.420813, 0.004384, -0.506041, 0.580615, 5.704951, 3.700568, 6.802725, -1.587158, -3.039923, 2.369704, 8.340118, 6.831449, 10.766593, 0
-0.128832, -0.910873, 0.229050, 0.016413, -0.527348, 0.420813, 0.003258, -0.506041, 0.580615, 5.704842, 3.700568, 6.802725, -1.592014, -3.039923, 2.369704, 8.337342, 6.831449, 10.766593, 0
-0.127678, -0.910873, 0.229050, 0.016398, -0.527348, 0.420813, 0.002112, -0.506041, 0.580615, 5.704857, 3.700568, 6.802725, -1.597527, -3.039923, 2.369704, 8.333864, 6.831449, 10.766593, 0
-0.127201, -0.910873, 0.229050, 0.016356, -0.527348, 0.420813, 0.001035, -0.506041, 0.580615, 5.704783, 3.700568, 6.802725, -1.602953, -3.039923, 2.369704, 8.330537, 6.831449, 10.766593, 0
-0.127404, -0.910873, 0.229050, 0.016244, -0.527348, 0.420813, -0.000058, -0.506041, 0.580615, 5.704479, 3.700568, 6.802725, -1.606974, -3.039923, 2.369704, 8.327567, 6.831449, 10.766593, 0
-0.127884, -0.910873, 0.229050, 0.016108, -0.527348, 0.420813, -0.001151, -0.506041, 0.580615, 5.704310, 3.700568, 6.802725, -1.610830, -3.039923, 2.369704, 8.324643, 6.831449, 10.766593, 0
-0.128414, -0.910873, 0.229050, 0.016035, -0.527348, 0.420813, -0.002091, -0.506041, 0.580615, 5.705241, 3.700568, 6.802725, -1.615392, -3.039923, 2.369704, 8.321740, 6.831449, 10.766593, 0
-0.129088, -0.910873, 0.229050, 0.016061, -0.527348, 0.420813, -0.002916, -0.506041, 0.580615, 5.707644, 3.700568, 6.802725, -1.620670, -3.039923, 2.369704, 8.319184, 6.831449, 10.766593, 0
-0.129733, -0.910873, 0.229050, 0.016208, -0.527348, 0.420813, -0.003654, -0.506041, 0.580615, 5.710203, 3.700568, 6.802725, -1.626524, -3.039923, 2.369704, 8.317378, 6.831449, 10.766593, 0
-0.130044, -0.910873, 0.229050, 0.016504, -0.527348, 0.420813, -0.004235, -0.506041, 0.580615, 5.712402, 3.700568, 6.802725, -1.631575, -3.039923, 2.369704, 8.316137, 6.831449, 10.766593, 0
-0.130209, -0.910873, 0.229050, 0.016901, -0.527348, 0.420813, -0.004643, -0.506041, 0.580615, 5.714534, 3.700568, 6.802725, -1.634920, -3.039923, 2.369704, 8.315718, 6.831449, 10.766593, 0
-0.130441, -0.910873, 0.229050, 0.017337, -0.527348, 0.420813, -0.005027, -0.506041, 0.580615, 5.717108, 3.700568, 6.802725, -1.637435, -3.039923, 2.369704, 8.316193, 6.831449, 10.766593, 0
-0.130599, -0.910873, 0.229050, 0.017807, -0.527348, 0.420813, -0.005470, -0.506041, 0.580615, 5.720042, 3.700568, 6.802725, -1.641395, -3.039923, 2.369704, 8.316905, 6.831449, 10.766593, 0
-0.130499, -0.910873, 0.229050, 0.018318, -0.527348, 0.420813, -0.005801, -0.506041, 0.580615, 5.722621, 3.700568, 6.802725, -1.647028, -3.039923, 2.369704, 8.318174, 6.831449, 10.766593, 0
-0.130091, -0.910873, 0.229050, 0.018890, -0.527348, 0.420813, -0.005993, -0.506041, 0.580615, 5.725077, 3.700568, 6.802725, -1.652163, -3.039923, 2.369704, 8.320761, 6.831449, 10.766593, 0
-0.129428, -0.910873, 0.229050, 0.019479, -0.527348, 0.420813, -0.006049, -0.506041, 0.580615, 5.727694, 3.700568, 6.802725, -1.655100, -3.039923, 2.369704, 8.324594, 6.831449, 10.766593, 0
-0.128841, -0.910873, 0.229050, 0.019967, -0.527348, 0.420813, -0.005942, -0.506041, 0.580615, 5.730323, 3.700568, 6.802725, -1.658108, -3.039923, 2.369704, 8.328653, 6.831449, 10.766593, 0
-0.128642, -0.910873, 0.229050, 0.020270, -0.527348, 0.420813, -0.005817, -0.506041, 0.580615, 5.733774, 3.700568, 6.802725, -1.663910, -3.039923, 2.369704, 8.331614, 6.831449, 10.766593, 0
-0.128706, -0.910873, 0.229050, 0.020361, -0.527348, 0.420813, -0.005797, -0.506041, 0.580615, 5.737820, 3.700568, 6.802725, -1.669325, -3.039923, 2.369704, 8.333412, 6.831449, 10.766593, 0
-0.128645, -0.910873, 0.229050, 0.020188, -0.527348, 0.420813, -0.005795, -0.506041, 0.580615, 5.741702, 3.700568, 6.802725, -1.673213, -3.039923, 2.369704, 8.335283, 6.831449, 10.766593, 0
-0.128243, -0.910873, 0.229050, 0.019681, -0.527348, 0.420813, -0.005705, -0.506041, 0.580615, 5.744253, 3.700568, 6.802725, -1.675881, -3.039923, 2.369704, 8.336126, 6.831449, 10.766593, 0
-0.127822, -0.910873, 0.229050, 0.018744, -0.527348, 0.420813, -0.005424, -0.506041, 0.580615, 5.747087, 3.700568, 6.802725, -1.680005, -3.039923, 2.369704, 8.334555, 6.831449, 10.766593, 0
-0.127906, -0.910873, 0.229050, 0.017206, -0.527348, 0.420813, -0.005219, -0.506041, 0.580615, 5.751648, 3.700568, 6.802725, -1.685691, -3.039923, 2.369704, 8.330895, 6.831449, 10.766593, 0
-0.128140, -0.910873, 0.229050, 0.014970, -0.527348, 0.420813, -0.005266, -0.506041, 0.580615, 5.756449, 3.700568, 6.802725, -1.691388, -3.039923, 2.369704, 8.324882, 6.831449, 10.766593, 0
-0.127414, -0.910873, 0.229050, 0.012232, -0.545991, 0.420813, -0.005132, -0.506041, 0.580615, 5.761724, 3.700568, 6.879322, -1.697994, -3.039923, 2.369704, 8.317095, 6.659107, 10.766593, 0
-0.125504, -0.910873, 0.316941, 0.009203, -0.609912, 0.420813, -0.004873, -0.506041, 0.580615, 5.767543, 3.700568, 6.908045, -1.703687, -3.039923, 2.369704, 8.307797, 6.429317, 10.766593, 0
-0.123176, -0.910873, 0.338248, 0.005819, -0.676497, 0.420813, -0.004780, -0.506041, 0.580615, 5.773108, 3.700568, 6.908045, -1.707359, -3.039923, 2.369704, 8.297607, 6.256975, 10.766593, 0
-0.121047, -0.910873, 0.338248, 0.002160, -0.748408, 0.420813, -0.004821, -0.506041, 0.580615, 5.778976, 3.700568, 6.965493, -1.709613, -3.039923, 2.369704, 8.286918, 6.122931, 10.766593, 0
-0.119311, -0.910873, 0.338248, -0.001813, -0.814992, 0.420813, -0.005179, -0.506041, 0.580615, 5.785027, 3.700568, 7.022940, -1.711322, -3.039923, 2.369704, 8.274712, 5.548458, 10.766593, 0
-0.117633, -0.910873, 0.338248, -0.005950, -0.828309, 0.420813, -0.005851, -0.506041, 0.580615, 5.791421, 3.700568, 7.080388, -1.712841, -3.039923, 2.369704, 8.260070, 5.165475, 10.766593, 0
-0.115894, -0.910873, 0.338248, -0.009985, -0.828309, 0.420813, -0.006640, -0.506041, 0.580615, 5.797779, 3.700568, 7.080388, -1.715101, -3.039923, 2.369704, 8.243792, 4.906962, 10.766593, 0
-0.114077, -0.910873, 0.338248, -0.013847, -0.828309, 0.420813, -0.007603, -0.506041, 0.580615, 5.803970, 3.700568, 7.080388, -1.717271, -3.039923, 2.369704, 8.227925, 4.906962, 10.766593, 0
-0.112044, -0.910873, 0.338248, -0.017436, -0.828309, 0.420813, -0.008892, -0.506041, 0.580615, 5.809767, 3.700568, 7.080388, -1.718690, -3.039923, 2.369704, 8.214243, 4.906962, 10.766593, 0
-0.109791, -0.910873, 0.356892, -0.020630, -0.828309, 0.420813, -0.010289, -0.506041, 0.580615, 5.815149, 3.700568, 7.080388, -1.720992, -3.039923, 2.369704, 8.204365, 4.906962, 10.766593, 0
-0.107548, -0.910873, 0.359555, -0.023391, -0.828309, 0.420813, -0.011578, -0.506041, 0.580615, 5.821164, 3.700568, 7.118686, -1.725430, -3.039923, 2.369704, 8.199147, 4.906962, 10.766593, 0
-0.105620, -0.910873, 0.359555, -0.025716, -0.828309, 0.420813, -0.012888, -0.506041, 0.580615, 5.827035, 3.700568, 7.118686, -1.728787, -3.039923, 2.369704, 8.198864, 4.906962, 10.766593, 0
-0.104409, -0.910873, 0.359555, -0.027510, -0.828309, 0.420813, -0.014263, -0.506041, 0.580615, 5.831428, 3.700568, 7.118686, -1.729128, -3.039923, 2.369704, 8.201048, 4.906962, 10.766593, 0
-0.104270, -0.910873, 0.359555, -0.028723, -0.828309, 0.420813, -0.015561, -0.506041, 0.580615, 5.835010, 3.700568, 7.118686, -1.726830, -3.039923, 2.369704, 8.203229, 4.906962, 10.766593, 0
-0.105260, -0.910873, 0.359555, -0.029251, -0.828309, 0.420813, -0.016728, -0.506041, 0.580615, 5.837674, 3.700568, 7.118686, -1.724599, -3.039923, 2.369704, 8.202682, 4.906962, 10.766593, 0
-0.106670, -0.910873, 0.359555, -0.028938, -0.828309, 0.420813, -0.017642, -0.506041, 0.580615, 5.838929, 3.700568, 7.118686, -1.728346, -3.394182, 2.369704, 8.200254, 4.906962, 10.766593, 0
-0.107750, -0.910873, 0.359555, -0.027603, -0.828309, 0.420813, -0.018197, -0.506041, 0.580615, 5.840810, 3.700568, 7.118686, -1.739771, -4.820791, 2.369704, 8.197720, 4.906962, 10.766593, 0
-0.108204, -0.910873, 0.359555, -0.025306, -0.828309, 0.543328, -0.018232, -0.506041, 0.580615, 5.844616, 3.700568, 7.118686, -1.754736, -4.945261, 2.369704, 8.196681, 4.906962, 10.766593, 0
-0.108246, -0.910873, 0.359555, -0.022292, -0.828309, 0.663180, -0.017900, -0.506041, 0.580615, 5.849451, 3.700568, 7.118686, -1.765992, -4.945261, 2.369704, 8.196980, 4.906962, 10.766593, 0
-0.108033, -0.910873, 0.359555, -0.018904, -0.828309, 0.729764, -0.017413, -0.506041, 0.580615, 5.853010, 3.700568, 7.118686, -1.771424, -4.945261, 2.369704, 8.198013, 4.906962, 10.766593, 0
-0.107558, -0.910873, 0.359555, -0.015281, -0.828309, 0.772378, -0.016538, -0.506041, 0.580615, 5.855953, 3.700568, 7.118686, -1.773620, -4.945261, 2.369704, 8.199501, 4.906962, 10.766593, 0
-0.107350, -0.910873, 0.359555, -0.011652, -0.828309, 0.775041, -0.015128, -0.506041, 0.580615, 5.859244, 3.700568, 7.118686, -1.775449, -4.945261, 2.369704, 8.201047, 4.906962, 10.766593, 0
-0.108523, -0.910873, 0.359555, -0.008330, -0.828309, 0.775041, -0.013492, -0.506041, 0.580615, 5.863762, 3.700568, 7.118686, -1.780585, -4.945261, 2.369704, 8.202428, 4.906962, 10.766593, 0
-0.111896, -1.081329, 0.359555, -0.005425, -0.828309, 0.775041, -0.011881, -0.506041, 0.580615, 5.869431, 3.700568, 7.156984, -1.786291, -4.945261, 2.369704, 8.202517, 4.906962, 10.766593, 0
-0.117201, -1.376964, 0.359555, -0.003135, -0.828309, 0.775041, -0.010502, -0.506041, 0.580615, 5.874107, 3.700568, 7.156984, -1.790030, -4.945261, 2.369704, 8.201648, 4.906962, 10.766593, 0
-0.122501, -1.376964, 0.359555, -0.001518, -0.828309, 0.775041, -0.009698, -0.506041, 0.580615, 5.878094, 3.700568, 7.156984, -1.791243, -4.945261, 2.369704, 8.199125, 4.906962, 10.766593, 0
-0.125578, -1.376964, 0.359555, -0.000145, -0.828309, 0.775041, -0.009252, -0.506041, 0.580615, 5.881592, 3.700568, 7.156984, -1.793167, -4.945261, 2.369704, 8.196424, 4.906962, 10.766593, 0
-0.126053, -1.376964, 0.359555, 0.001224, -0.828309, 0.775041, -0.008518, -0.506041, 0.580615, 5.884928, 3.700568, 7.156984, -1.798141, -4.945261, 2.369704, 8.194156, 4.906962, 10.766593, 0
-0.125174, -1.376964, 0.359555, 0.002474, -0.828309, 0.775041, -0.007481, -0.506041, 0.580615, 5.888803, 3.700568, 7.156984, -1.806702, -4.945261, 2.369704, 8.192511, 4.906962, 10.766593, 0
-0.124142, -1.376964, 0.359555, 0.003358, -0.828309, 0.775041, -0.006729, -0.506041, 0.580615, 5.893219, 3.700568, 7.156984, -1.815109, -4.945261, 2.369704, 8.190839, 4.906962, 10.766593, 0
-0.123566, -1.376964, 0.359555, 0.003883, -0.828309, 0.775041, -0.006630, -0.506041, 0.580615, 5.897391, 3.700568, 7.156984, -1.819175, -4.945261, 2.369704, 8.189062, 4.906962, 10.766593, 0
-0.123500, -1.376964, 0.359555, 0.003987, -0.828309, 0.775041, -0.007112, -0.506041, 0.580615, 5.900070, 3.700568, 7.156984, -1.819741, -4.945261, 2.369704, 8.186628, 4.906962, 10.766593, 0
-0.123484, -1.376964, 0.359555, 0.003802, -0.828309, 0.775041, -0.007797, -0.506041, 0.580615, 5.902064, 3.700568, 7.156984, -1.822310, -4.945261, 2.369704, 8.183402, 4.906962, 10.766593, 0
-0.123085, -1.376964, 0.359555, 0.003525, -0.828309, 0.775041, -0.008161, -0.506041, 0.580615, 5.904893, 3.700568, 7.156984, -1.828771, -4.945261, 2.369704, 8.179285, 4.906962, 10.766593, 0
-0.122604, -1.376964, 0.359555, 0.003203, -0.828309, 0.775041, -0.008476, -0.506041, 0.580615, 5.908579, 3.700568, 7.156984, -1.835628, -4.945261, 2.369704, 8.174130, 4.906962, 10.766593, 0
-0.122473, -1.376964, 0.359555, 0.002738, -0.828309, 0.775041, -0.009023, -0.506041, 0.580615, 5.912157, 3.700568, 7.156984, -1.839173, -4.945261, 2.369704, 8.167890, 4.906962, 10.766593, 0
-0.122603, -1.376964, 0.359555, 0.002029, -0.828309, 0.775041, -0.009808, -0.506041, 0.580615, 5.915047, 3.700568, 7.156984, -1.839065, -4.945261, 2.369704, 8.160764, 4.906962, 10.766593, 0
-0.122225, -1.376964, 0.359555, 0.001068, -0.828309, 0.775041, -0.010707, -0.506041, 0.580615, 5.917190, 3.700568, 7.156984, -1.839497, -4.945261, 2.369704, 8.154429, 4.906962, 10.766593, 0
-0.120589, -1.376964, 0.412823, -0.000005, -0.828309, 0.775041, -0.011485, -0.506041, 0.580615, 5.919422, 3.700568, 7.156984, -1.842566, -4.945261, 2.369704, 8.149189, 4.906962, 10.766593, 0
-0.117909, -1.376964, 0.538001, -0.000967, -0.828309, 0.775041, -0.011973, -0.506041, 0.580615, 5.921923, 3.700568, 7.156984, -1.846333, -4.945261, 2.369704, 8.144454, 4.906962, 10.766593, 0
-0.115552, -1.376964, 0.538001, -0.001912, -0.828309, 0.775041, -0.012313, -0.506041, 0.580615, 5.924738, 3.700568, 7.156984, -1.848316, -4.945261, 2.369704, 8.140594, 4.906962, 10.766593, 0
-0.114312, -1.376964, 0.538001, -0.003103, -0.828309, 0.775041, -0.012873, -0.506041, 0.580615, 5.927627, 3.700568, 7.156984, -1.849858, -4.945261, 2.369704, 8.137150, 4.906962, 10.766593, 0
-0.113521, -1.376964, 0.538001, -0.004419, -0.828309, 0.775041, -0.013789, -0.506041, 0.580615, 5.929501, 3.700568, 7.156984, -1.852669, -4.945261, 2.369704, 8.134855, 4.906962, 10.766593, 0
